V1,V2,V3
-125.237795275591,47.899721448468,-300
-125.221062992126,47.899721448468,-266
-125.204330708661,47.899721448468,-211
-125.187598425197,47.899721448468,-184
-125.170866141732,47.899721448468,-171
-125.154133858268,47.899721448468,-170
-125.137401574803,47.899721448468,-166
-125.120669291339,47.899721448468,-160
-125.103937007874,47.899721448468,-151
-125.087204724409,47.899721448468,-142
-125.070472440945,47.899721448468,-136
-125.05374015748,47.899721448468,-127
-125.037007874016,47.899721448468,-123
-125.020275590551,47.899721448468,-119
-125.003543307087,47.899721448468,-116
-124.986811023622,47.899721448468,-113
-124.970078740157,47.899721448468,-110
-124.953346456693,47.899721448468,-107
-124.936614173228,47.899721448468,-104
-124.919881889764,47.899721448468,-98
-124.903149606299,47.899721448468,-92
-124.886417322835,47.899721448468,-86
-124.86968503937,47.899721448468,-83
-124.852952755906,47.899721448468,-81
-124.836220472441,47.899721448468,-74
-124.819488188976,47.899721448468,-71
-124.802755905512,47.899721448468,-65
-124.786023622047,47.899721448468,-59
-124.769291338583,47.899721448468,-53
-124.752559055118,47.899721448468,-44
-124.735826771654,47.899721448468,-39
-124.719094488189,47.899721448468,-36
-124.702362204724,47.899721448468,-32
-124.68562992126,47.899721448468,-32
-124.668897637795,47.899721448468,-29
-124.652165354331,47.899721448468,-25
-124.635433070866,47.899721448468,-10
-124.618700787402,47.899721448468,0
-124.601968503937,47.899721448468,65
-124.585236220472,47.899721448468,51
-124.568503937008,47.899721448468,101
-124.551771653543,47.899721448468,52
-124.535039370079,47.899721448468,64
-124.518307086614,47.899721448468,77
-124.50157480315,47.899721448468,129
-124.484842519685,47.899721448468,146
-124.46811023622,47.899721448468,151
-124.451377952756,47.899721448468,224
-124.434645669291,47.899721448468,240
-124.417913385827,47.899721448468,218
-124.401181102362,47.899721448468,179
-124.384448818898,47.899721448468,132
-124.367716535433,47.899721448468,126
-124.350984251968,47.899721448468,94
-124.334251968504,47.899721448468,127
-124.317519685039,47.899721448468,179
-124.300787401575,47.899721448468,305
-124.28405511811,47.899721448468,255
-124.267322834646,47.899721448468,168
-124.250590551181,47.899721448468,169
-124.233858267717,47.899721448468,177
-124.217125984252,47.899721448468,184
-124.200393700787,47.899721448468,196
-124.183661417323,47.899721448468,203
-124.166929133858,47.899721448468,222
-124.150196850394,47.899721448468,244
-124.133464566929,47.899721448468,281
-124.116732283465,47.899721448468,325
-124.1,47.899721448468,326
-124.083267716535,47.899721448468,302
-124.066535433071,47.899721448468,356
-124.049803149606,47.899721448468,472
-124.033070866142,47.899721448468,485
-124.016338582677,47.899721448468,474
-123.999606299213,47.899721448468,451
-123.982874015748,47.899721448468,498
-123.966141732283,47.899721448468,515
-123.949409448819,47.899721448468,666
-123.932677165354,47.899721448468,801
-123.91594488189,47.899721448468,966
-123.899212598425,47.899721448468,1075
-123.882480314961,47.899721448468,977
-123.865748031496,47.899721448468,1081
-123.849015748031,47.899721448468,1012
-123.832283464567,47.899721448468,842
-123.815551181102,47.899721448468,785
-123.798818897638,47.899721448468,756
-123.782086614173,47.899721448468,729
-123.765354330709,47.899721448468,593
-123.748622047244,47.899721448468,427
-123.73188976378,47.899721448468,393
-123.715157480315,47.899721448468,441
-123.69842519685,47.899721448468,589
-123.681692913386,47.899721448468,820
-123.664960629921,47.899721448468,1086
-123.648228346457,47.899721448468,1385
-123.631496062992,47.899721448468,1721
-123.614763779528,47.899721448468,1755
-123.598031496063,47.899721448468,1539
-123.581299212598,47.899721448468,1320
-123.564566929134,47.899721448468,987
-123.547834645669,47.899721448468,943
-123.531102362205,47.899721448468,1263
-123.51437007874,47.899721448468,1477
-123.497637795276,47.899721448468,1099
-123.480905511811,47.899721448468,673
-123.464173228346,47.899721448468,624
-123.447440944882,47.899721448468,1065
-123.430708661417,47.899721448468,1477
-123.413976377953,47.899721448468,1463
-123.397244094488,47.899721448468,1542
-123.380511811024,47.899721448468,1430
-123.363779527559,47.899721448468,1817
-123.347047244094,47.899721448468,1632
-123.33031496063,47.899721448468,1766
-123.313582677165,47.899721448468,1394
-123.296850393701,47.899721448468,1232
-123.280118110236,47.899721448468,1527
-123.263385826772,47.899721448468,1506
-123.246653543307,47.899721448468,1076
-123.229921259843,47.899721448468,1292
-123.213188976378,47.899721448468,1780
-123.196456692913,47.899721448468,1856
-123.179724409449,47.899721448468,1486
-123.162992125984,47.899721448468,1432
-123.14625984252,47.899721448468,1164
-123.129527559055,47.899721448468,932
-123.112795275591,47.899721448468,1031
-123.096062992126,47.899721448468,1079
-123.079330708661,47.899721448468,1239
-123.062598425197,47.899721448468,1455
-123.045866141732,47.899721448468,1363
-123.029133858268,47.899721448468,1034
-123.012401574803,47.899721448468,936
-122.995669291339,47.899721448468,755
-122.978937007874,47.899721448468,622
-122.962204724409,47.899721448468,626
-122.945472440945,47.899721448468,506
-122.92874015748,47.899721448468,335
-122.912007874016,47.899721448468,239
-122.895275590551,47.899721448468,167
-122.878543307087,47.899721448468,94
-122.861811023622,47.899721448468,132
-122.845078740157,47.899721448468,138
-122.828346456693,47.899721448468,120
-122.811614173228,47.899721448468,76
-122.794881889764,47.899721448468,157
-122.778149606299,47.899721448468,178
-122.761417322835,47.899721448468,168
-122.74468503937,47.899721448468,144
-122.727952755906,47.899721448468,129
-122.711220472441,47.899721448468,80
-122.694488188976,47.899721448468,73
-122.677755905512,47.899721448468,125
-122.661023622047,47.899721448468,119
-122.644291338583,47.899721448468,89
-122.627559055118,47.899721448468,1
-122.610826771654,47.899721448468,-11
-122.594094488189,47.899721448468,-103
-122.577362204724,47.899721448468,-10
-122.56062992126,47.899721448468,66
-122.543897637795,47.899721448468,91
-122.527165354331,47.899721448468,93
-122.510433070866,47.899721448468,-2
-122.493700787402,47.899721448468,-140
-122.476968503937,47.899721448468,-193
-122.460236220472,47.899721448468,-188
-122.443503937008,47.899721448468,-56
-122.426771653543,47.899721448468,-22
-122.410039370079,47.899721448468,-20
-122.393307086614,47.899721448468,-66
-122.37657480315,47.899721448468,-152
-122.359842519685,47.899721448468,-202
-122.34311023622,47.899721448468,-210
-122.326377952756,47.899721448468,-5
-122.309645669291,47.899721448468,124
-122.292913385827,47.899721448468,156
-122.276181102362,47.899721448468,171
-122.259448818898,47.899721448468,159
-122.242716535433,47.899721448468,156
-122.225984251968,47.899721448468,140
-122.209251968504,47.899721448468,138
-122.192519685039,47.899721448468,138
-122.175787401575,47.899721448468,126
-122.15905511811,47.899721448468,123
-122.142322834646,47.899721448468,94
-122.125590551181,47.899721448468,60
-122.108858267717,47.899721448468,27
-122.092125984252,47.899721448468,8
-122.075393700787,47.899721448468,5
-122.058661417323,47.899721448468,10
-122.041929133858,47.899721448468,11
-122.025196850394,47.899721448468,2
-122.008464566929,47.899721448468,15
-121.991732283465,47.899721448468,63
-121.975,47.899721448468,105
-126.225,47.883008356546,-1800
-126.208267716535,47.883008356546,-1787
-126.191535433071,47.883008356546,-1766
-126.174803149606,47.883008356546,-1740
-126.158070866142,47.883008356546,-1726
-126.141338582677,47.883008356546,-1728
-126.124606299213,47.883008356546,-1733
-126.107874015748,47.883008356546,-1732
-126.091141732283,47.883008356546,-1725
-126.074409448819,47.883008356546,-1718
-126.057677165354,47.883008356546,-1713
-126.04094488189,47.883008356546,-1708
-126.024212598425,47.883008356546,-1706
-126.007480314961,47.883008356546,-1702
-125.990748031496,47.883008356546,-1695
-125.974015748031,47.883008356546,-1681
-125.957283464567,47.883008356546,-1648
-125.940551181102,47.883008356546,-1602
-125.923818897638,47.883008356546,-1570
-125.907086614173,47.883008356546,-1548
-125.890354330709,47.883008356546,-1551
-125.873622047244,47.883008356546,-1549
-125.85688976378,47.883008356546,-1529
-125.840157480315,47.883008356546,-1515
-125.82342519685,47.883008356546,-1519
-125.806692913386,47.883008356546,-1489
-125.789960629921,47.883008356546,-1422
-125.773228346457,47.883008356546,-1290
-125.756496062992,47.883008356546,-1222
-125.739763779528,47.883008356546,-1167
-125.723031496063,47.883008356546,-1128
-125.706299212598,47.883008356546,-1061
-125.689566929134,47.883008356546,-1022
-125.672834645669,47.883008356546,-947
-125.656102362205,47.883008356546,-856
-125.63937007874,47.883008356546,-801
-125.622637795276,47.883008356546,-748
-125.605905511811,47.883008356546,-728
-125.589173228346,47.883008356546,-695
-125.572440944882,47.883008356546,-723
-125.555708661417,47.883008356546,-879
-125.538976377953,47.883008356546,-947
-125.522244094488,47.883008356546,-983
-125.505511811024,47.883008356546,-986
-125.488779527559,47.883008356546,-949
-125.472047244094,47.883008356546,-890
-125.45531496063,47.883008356546,-872
-125.438582677165,47.883008356546,-864
-125.421850393701,47.883008356546,-893
-125.405118110236,47.883008356546,-908
-125.388385826772,47.883008356546,-907
-125.371653543307,47.883008356546,-768
-125.354921259843,47.883008356546,-658
-125.338188976378,47.883008356546,-560
-125.321456692913,47.883008356546,-499
-125.304724409449,47.883008356546,-462
-125.287992125984,47.883008356546,-436
-125.27125984252,47.883008356546,-423
-125.254527559055,47.883008356546,-392
-125.237795275591,47.883008356546,-354
-125.221062992126,47.883008356546,-329
-125.204330708661,47.883008356546,-259
-125.187598425197,47.883008356546,-232
-125.170866141732,47.883008356546,-186
-125.154133858268,47.883008356546,-172
-125.137401574803,47.883008356546,-170
-125.120669291339,47.883008356546,-164
-125.103937007874,47.883008356546,-155
-125.087204724409,47.883008356546,-144
-125.070472440945,47.883008356546,-136
-125.05374015748,47.883008356546,-132
-125.037007874016,47.883008356546,-124
-125.020275590551,47.883008356546,-120
-125.003543307087,47.883008356546,-117
-124.986811023622,47.883008356546,-114
-124.970078740157,47.883008356546,-111
-124.953346456693,47.883008356546,-107
-124.936614173228,47.883008356546,-104
-124.919881889764,47.883008356546,-102
-124.903149606299,47.883008356546,-96
-124.886417322835,47.883008356546,-91
-124.86968503937,47.883008356546,-85
-124.852952755906,47.883008356546,-83
-124.836220472441,47.883008356546,-79
-124.819488188976,47.883008356546,-74
-124.802755905512,47.883008356546,-69
-124.786023622047,47.883008356546,-63
-124.769291338583,47.883008356546,-57
-124.752559055118,47.883008356546,-48
-124.735826771654,47.883008356546,-44
-124.719094488189,47.883008356546,-38
-124.702362204724,47.883008356546,-35
-124.68562992126,47.883008356546,-33
-124.668897637795,47.883008356546,-33
-124.652165354331,47.883008356546,-32
-124.635433070866,47.883008356546,-31
-124.618700787402,47.883008356546,-27
-124.601968503937,47.883008356546,-20
-124.585236220472,47.883008356546,-12
-124.568503937008,47.883008356546,1
-124.551771653543,47.883008356546,42
-124.535039370079,47.883008356546,69
-124.518307086614,47.883008356546,88
-124.50157480315,47.883008356546,111
-124.484842519685,47.883008356546,124
-124.46811023622,47.883008356546,181
-124.451377952756,47.883008356546,222
-124.434645669291,47.883008356546,266
-124.417913385827,47.883008356546,241
-124.401181102362,47.883008356546,250
-124.384448818898,47.883008356546,248
-124.367716535433,47.883008356546,213
-124.350984251968,47.883008356546,195
-124.334251968504,47.883008356546,149
-124.317519685039,47.883008356546,146
-124.300787401575,47.883008356546,135
-124.28405511811,47.883008356546,164
-124.267322834646,47.883008356546,192
-124.250590551181,47.883008356546,286
-124.233858267717,47.883008356546,381
-124.217125984252,47.883008356546,449
-124.200393700787,47.883008356546,391
-124.183661417323,47.883008356546,405
-124.166929133858,47.883008356546,376
-124.150196850394,47.883008356546,394
-124.133464566929,47.883008356546,455
-124.116732283465,47.883008356546,575
-124.1,47.883008356546,510
-124.083267716535,47.883008356546,556
-124.066535433071,47.883008356546,734
-124.049803149606,47.883008356546,817
-124.033070866142,47.883008356546,765
-124.016338582677,47.883008356546,726
-123.999606299213,47.883008356546,724
-123.982874015748,47.883008356546,870
-123.966141732283,47.883008356546,852
-123.949409448819,47.883008356546,641
-123.932677165354,47.883008356546,443
-123.91594488189,47.883008356546,253
-123.899212598425,47.883008356546,285
-123.882480314961,47.883008356546,309
-123.865748031496,47.883008356546,368
-123.849015748031,47.883008356546,298
-123.832283464567,47.883008356546,316
-123.815551181102,47.883008356546,390
-123.798818897638,47.883008356546,437
-123.782086614173,47.883008356546,431
-123.765354330709,47.883008356546,627
-123.748622047244,47.883008356546,799
-123.73188976378,47.883008356546,845
-123.715157480315,47.883008356546,977
-123.69842519685,47.883008356546,714
-123.681692913386,47.883008356546,1010
-123.664960629921,47.883008356546,993
-123.648228346457,47.883008356546,802
-123.631496062992,47.883008356546,1076
-123.614763779528,47.883008356546,1473
-123.598031496063,47.883008356546,1552
-123.581299212598,47.883008356546,1569
-123.564566929134,47.883008356546,1264
-123.547834645669,47.883008356546,1085
-123.531102362205,47.883008356546,1427
-123.51437007874,47.883008356546,1395
-123.497637795276,47.883008356546,1391
-123.480905511811,47.883008356546,1013
-123.464173228346,47.883008356546,532
-123.447440944882,47.883008356546,841
-123.430708661417,47.883008356546,1244
-123.413976377953,47.883008356546,1528
-123.397244094488,47.883008356546,1741
-123.380511811024,47.883008356546,1576
-123.363779527559,47.883008356546,1736
-123.347047244094,47.883008356546,1777
-123.33031496063,47.883008356546,1362
-123.313582677165,47.883008356546,1380
-123.296850393701,47.883008356546,1769
-123.280118110236,47.883008356546,1622
-123.263385826772,47.883008356546,1347
-123.246653543307,47.883008356546,1388
-123.229921259843,47.883008356546,1732
-123.213188976378,47.883008356546,1831
-123.196456692913,47.883008356546,1383
-123.179724409449,47.883008356546,1306
-123.162992125984,47.883008356546,1192
-123.14625984252,47.883008356546,977
-123.129527559055,47.883008356546,1238
-123.112795275591,47.883008356546,1584
-123.096062992126,47.883008356546,1299
-123.079330708661,47.883008356546,1440
-123.062598425197,47.883008356546,1636
-123.045866141732,47.883008356546,1529
-123.029133858268,47.883008356546,1251
-123.012401574803,47.883008356546,1017
-122.995669291339,47.883008356546,1009
-122.978937007874,47.883008356546,960
-122.962204724409,47.883008356546,821
-122.945472440945,47.883008356546,464
-122.92874015748,47.883008356546,274
-122.912007874016,47.883008356546,185
-122.895275590551,47.883008356546,140
-122.878543307087,47.883008356546,102
-122.861811023622,47.883008356546,144
-122.845078740157,47.883008356546,146
-122.828346456693,47.883008356546,140
-122.811614173228,47.883008356546,44
-122.794881889764,47.883008356546,127
-122.778149606299,47.883008356546,154
-122.761417322835,47.883008356546,144
-122.74468503937,47.883008356546,127
-122.727952755906,47.883008356546,136
-122.711220472441,47.883008356546,112
-122.694488188976,47.883008356546,25
-122.677755905512,47.883008356546,0
-122.661023622047,47.883008356546,-1
-122.644291338583,47.883008356546,-1
-122.627559055118,47.883008356546,-16
-122.610826771654,47.883008356546,-87
-122.594094488189,47.883008356546,-72
-122.577362204724,47.883008356546,-9
-122.56062992126,47.883008356546,29
-122.543897637795,47.883008356546,82
-122.527165354331,47.883008356546,63
-122.510433070866,47.883008356546,1
-122.493700787402,47.883008356546,-46
-122.476968503937,47.883008356546,-211
-122.460236220472,47.883008356546,-222
-122.443503937008,47.883008356546,-48
-122.426771653543,47.883008356546,-60
-122.410039370079,47.883008356546,-124
-122.393307086614,47.883008356546,-151
-122.37657480315,47.883008356546,-167
-122.359842519685,47.883008356546,-178
-122.34311023622,47.883008356546,-180
-122.326377952756,47.883008356546,-9
-122.309645669291,47.883008356546,133
-122.292913385827,47.883008356546,156
-122.276181102362,47.883008356546,178
-122.259448818898,47.883008356546,147
-122.242716535433,47.883008356546,165
-122.225984251968,47.883008356546,138
-122.209251968504,47.883008356546,121
-122.192519685039,47.883008356546,134
-122.175787401575,47.883008356546,126
-122.15905511811,47.883008356546,141
-122.142322834646,47.883008356546,152
-122.125590551181,47.883008356546,139
-122.108858267717,47.883008356546,98
-122.092125984252,47.883008356546,63
-122.075393700787,47.883008356546,7
-122.058661417323,47.883008356546,76
-122.041929133858,47.883008356546,93
-122.025196850394,47.883008356546,30
-122.008464566929,47.883008356546,5
-121.991732283465,47.883008356546,11
-121.975,47.883008356546,28
-126.225,47.866295264624,-1827
-126.208267716535,47.866295264624,-1821
-126.191535433071,47.866295264624,-1793
-126.174803149606,47.866295264624,-1714
-126.158070866142,47.866295264624,-1674
-126.141338582677,47.866295264624,-1697
-126.124606299213,47.866295264624,-1731
-126.107874015748,47.866295264624,-1733
-126.091141732283,47.866295264624,-1728
-126.074409448819,47.866295264624,-1728
-126.057677165354,47.866295264624,-1729
-126.04094488189,47.866295264624,-1730
-126.024212598425,47.866295264624,-1731
-126.007480314961,47.866295264624,-1735
-125.990748031496,47.866295264624,-1736
-125.974015748031,47.866295264624,-1736
-125.957283464567,47.866295264624,-1703
-125.940551181102,47.866295264624,-1613
-125.923818897638,47.866295264624,-1597
-125.907086614173,47.866295264624,-1545
-125.890354330709,47.866295264624,-1540
-125.873622047244,47.866295264624,-1539
-125.85688976378,47.866295264624,-1529
-125.840157480315,47.866295264624,-1516
-125.82342519685,47.866295264624,-1507
-125.806692913386,47.866295264624,-1487
-125.789960629921,47.866295264624,-1425
-125.773228346457,47.866295264624,-1302
-125.756496062992,47.866295264624,-1274
-125.739763779528,47.866295264624,-1237
-125.723031496063,47.866295264624,-1201
-125.706299212598,47.866295264624,-1151
-125.689566929134,47.866295264624,-1109
-125.672834645669,47.866295264624,-1065
-125.656102362205,47.866295264624,-1008
-125.63937007874,47.866295264624,-893
-125.622637795276,47.866295264624,-833
-125.605905511811,47.866295264624,-809
-125.589173228346,47.866295264624,-807
-125.572440944882,47.866295264624,-840
-125.555708661417,47.866295264624,-949
-125.538976377953,47.866295264624,-1000
-125.522244094488,47.866295264624,-1042
-125.505511811024,47.866295264624,-1043
-125.488779527559,47.866295264624,-1044
-125.472047244094,47.866295264624,-1017
-125.45531496063,47.866295264624,-988
-125.438582677165,47.866295264624,-951
-125.421850393701,47.866295264624,-953
-125.405118110236,47.866295264624,-938
-125.388385826772,47.866295264624,-923
-125.371653543307,47.866295264624,-728
-125.354921259843,47.866295264624,-610
-125.338188976378,47.866295264624,-552
-125.321456692913,47.866295264624,-505
-125.304724409449,47.866295264624,-483
-125.287992125984,47.866295264624,-462
-125.27125984252,47.866295264624,-455
-125.254527559055,47.866295264624,-448
-125.237795275591,47.866295264624,-398
-125.221062992126,47.866295264624,-360
-125.204330708661,47.866295264624,-335
-125.187598425197,47.866295264624,-321
-125.170866141732,47.866295264624,-277
-125.154133858268,47.866295264624,-213
-125.137401574803,47.866295264624,-178
-125.120669291339,47.866295264624,-168
-125.103937007874,47.866295264624,-162
-125.087204724409,47.866295264624,-150
-125.070472440945,47.866295264624,-141
-125.05374015748,47.866295264624,-134
-125.037007874016,47.866295264624,-130
-125.020275590551,47.866295264624,-122
-125.003543307087,47.866295264624,-118
-124.986811023622,47.866295264624,-113
-124.970078740157,47.866295264624,-111
-124.953346456693,47.866295264624,-107
-124.936614173228,47.866295264624,-104
-124.919881889764,47.866295264624,-102
-124.903149606299,47.866295264624,-98
-124.886417322835,47.866295264624,-93
-124.86968503937,47.866295264624,-87
-124.852952755906,47.866295264624,-84
-124.836220472441,47.866295264624,-80
-124.819488188976,47.866295264624,-75
-124.802755905512,47.866295264624,-72
-124.786023622047,47.866295264624,-65
-124.769291338583,47.866295264624,-60
-124.752559055118,47.866295264624,-54
-124.735826771654,47.866295264624,-45
-124.719094488189,47.866295264624,-42
-124.702362204724,47.866295264624,-37
-124.68562992126,47.866295264624,-33
-124.668897637795,47.866295264624,-33
-124.652165354331,47.866295264624,-32
-124.635433070866,47.866295264624,-31
-124.618700787402,47.866295264624,-29
-124.601968503937,47.866295264624,-28
-124.585236220472,47.866295264624,-26
-124.568503937008,47.866295264624,-16
-124.551771653543,47.866295264624,2
-124.535039370079,47.866295264624,66
-124.518307086614,47.866295264624,77
-124.50157480315,47.866295264624,92
-124.484842519685,47.866295264624,102
-124.46811023622,47.866295264624,160
-124.451377952756,47.866295264624,167
-124.434645669291,47.866295264624,182
-124.417913385827,47.866295264624,166
-124.401181102362,47.866295264624,191
-124.384448818898,47.866295264624,215
-124.367716535433,47.866295264624,188
-124.350984251968,47.866295264624,206
-124.334251968504,47.866295264624,220
-124.317519685039,47.866295264624,195
-124.300787401575,47.866295264624,181
-124.28405511811,47.866295264624,185
-124.267322834646,47.866295264624,176
-124.250590551181,47.866295264624,205
-124.233858267717,47.866295264624,296
-124.217125984252,47.866295264624,431
-124.200393700787,47.866295264624,534
-124.183661417323,47.866295264624,541
-124.166929133858,47.866295264624,626
-124.150196850394,47.866295264624,665
-124.133464566929,47.866295264624,667
-124.116732283465,47.866295264624,781
-124.1,47.866295264624,776
-124.083267716535,47.866295264624,694
-124.066535433071,47.866295264624,673
-124.049803149606,47.866295264624,709
-124.033070866142,47.866295264624,827
-124.016338582677,47.866295264624,673
-123.999606299213,47.866295264624,683
-123.982874015748,47.866295264624,514
-123.966141732283,47.866295264624,322
-123.949409448819,47.866295264624,200
-123.932677165354,47.866295264624,256
-123.91594488189,47.866295264624,383
-123.899212598425,47.866295264624,594
-123.882480314961,47.866295264624,581
-123.865748031496,47.866295264624,411
-123.849015748031,47.866295264624,668
-123.832283464567,47.866295264624,881
-123.815551181102,47.866295264624,1001
-123.798818897638,47.866295264624,1012
-123.782086614173,47.866295264624,832
-123.765354330709,47.866295264624,1026
-123.748622047244,47.866295264624,1346
-123.73188976378,47.866295264624,1443
-123.715157480315,47.866295264624,1241
-123.69842519685,47.866295264624,914
-123.681692913386,47.866295264624,1381
-123.664960629921,47.866295264624,1499
-123.648228346457,47.866295264624,1185
-123.631496062992,47.866295264624,1006
-123.614763779528,47.866295264624,984
-123.598031496063,47.866295264624,1418
-123.581299212598,47.866295264624,1538
-123.564566929134,47.866295264624,1456
-123.547834645669,47.866295264624,1429
-123.531102362205,47.866295264624,1391
-123.51437007874,47.866295264624,1152
-123.497637795276,47.866295264624,965
-123.480905511811,47.866295264624,856
-123.464173228346,47.866295264624,575
-123.447440944882,47.866295264624,901
-123.430708661417,47.866295264624,1073
-123.413976377953,47.866295264624,1171
-123.397244094488,47.866295264624,1613
-123.380511811024,47.866295264624,1859
-123.363779527559,47.866295264624,1697
-123.347047244094,47.866295264624,1498
-123.33031496063,47.866295264624,1427
-123.313582677165,47.866295264624,1718
-123.296850393701,47.866295264624,1739
-123.280118110236,47.866295264624,1456
-123.263385826772,47.866295264624,1442
-123.246653543307,47.866295264624,1744
-123.229921259843,47.866295264624,1941
-123.213188976378,47.866295264624,1545
-123.196456692913,47.866295264624,1700
-123.179724409449,47.866295264624,1786
-123.162992125984,47.866295264624,1337
-123.14625984252,47.866295264624,1049
-123.129527559055,47.866295264624,1538
-123.112795275591,47.866295264624,1776
-123.096062992126,47.866295264624,1488
-123.079330708661,47.866295264624,1701
-123.062598425197,47.866295264624,1630
-123.045866141732,47.866295264624,1518
-123.029133858268,47.866295264624,1217
-123.012401574803,47.866295264624,1103
-122.995669291339,47.866295264624,942
-122.978937007874,47.866295264624,858
-122.962204724409,47.866295264624,1129
-122.945472440945,47.866295264624,698
-122.92874015748,47.866295264624,248
-122.912007874016,47.866295264624,208
-122.895275590551,47.866295264624,110
-122.878543307087,47.866295264624,86
-122.861811023622,47.866295264624,97
-122.845078740157,47.866295264624,162
-122.828346456693,47.866295264624,162
-122.811614173228,47.866295264624,6
-122.794881889764,47.866295264624,10
-122.778149606299,47.866295264624,181
-122.761417322835,47.866295264624,158
-122.74468503937,47.866295264624,103
-122.727952755906,47.866295264624,135
-122.711220472441,47.866295264624,129
-122.694488188976,47.866295264624,112
-122.677755905512,47.866295264624,-1
-122.661023622047,47.866295264624,-14
-122.644291338583,47.866295264624,-44
-122.627559055118,47.866295264624,-78
-122.610826771654,47.866295264624,-14
-122.594094488189,47.866295264624,35
-122.577362204724,47.866295264624,0
-122.56062992126,47.866295264624,3
-122.543897637795,47.866295264624,104
-122.527165354331,47.866295264624,91
-122.510433070866,47.866295264624,54
-122.493700787402,47.866295264624,-34
-122.476968503937,47.866295264624,-151
-122.460236220472,47.866295264624,-219
-122.443503937008,47.866295264624,-226
-122.426771653543,47.866295264624,-183
-122.410039370079,47.866295264624,-166
-122.393307086614,47.866295264624,-166
-122.37657480315,47.866295264624,-173
-122.359842519685,47.866295264624,-174
-122.34311023622,47.866295264624,-103
-122.326377952756,47.866295264624,5
-122.309645669291,47.866295264624,130
-122.292913385827,47.866295264624,141
-122.276181102362,47.866295264624,175
-122.259448818898,47.866295264624,131
-122.242716535433,47.866295264624,152
-122.225984251968,47.866295264624,133
-122.209251968504,47.866295264624,102
-122.192519685039,47.866295264624,126
-122.175787401575,47.866295264624,126
-122.15905511811,47.866295264624,133
-122.142322834646,47.866295264624,162
-122.125590551181,47.866295264624,181
-122.108858267717,47.866295264624,147
-122.092125984252,47.866295264624,78
-122.075393700787,47.866295264624,7
-122.058661417323,47.866295264624,83
-122.041929133858,47.866295264624,157
-122.025196850394,47.866295264624,121
-122.008464566929,47.866295264624,25
-121.991732283465,47.866295264624,21
-121.975,47.866295264624,18
-126.225,47.849582172702,-1831
-126.208267716535,47.849582172702,-1829
-126.191535433071,47.849582172702,-1804
-126.174803149606,47.849582172702,-1682
-126.158070866142,47.849582172702,-1618
-126.141338582677,47.849582172702,-1633
-126.124606299213,47.849582172702,-1716
-126.107874015748,47.849582172702,-1719
-126.091141732283,47.849582172702,-1717
-126.074409448819,47.849582172702,-1715
-126.057677165354,47.849582172702,-1716
-126.04094488189,47.849582172702,-1709
-126.024212598425,47.849582172702,-1713
-126.007480314961,47.849582172702,-1712
-125.990748031496,47.849582172702,-1719
-125.974015748031,47.849582172702,-1713
-125.957283464567,47.849582172702,-1686
-125.940551181102,47.849582172702,-1615
-125.923818897638,47.849582172702,-1601
-125.907086614173,47.849582172702,-1561
-125.890354330709,47.849582172702,-1516
-125.873622047244,47.849582172702,-1521
-125.85688976378,47.849582172702,-1523
-125.840157480315,47.849582172702,-1502
-125.82342519685,47.849582172702,-1499
-125.806692913386,47.849582172702,-1481
-125.789960629921,47.849582172702,-1401
-125.773228346457,47.849582172702,-1300
-125.756496062992,47.849582172702,-1296
-125.739763779528,47.849582172702,-1278
-125.723031496063,47.849582172702,-1272
-125.706299212598,47.849582172702,-1244
-125.689566929134,47.849582172702,-1144
-125.672834645669,47.849582172702,-1115
-125.656102362205,47.849582172702,-1048
-125.63937007874,47.849582172702,-951
-125.622637795276,47.849582172702,-884
-125.605905511811,47.849582172702,-856
-125.589173228346,47.849582172702,-856
-125.572440944882,47.849582172702,-873
-125.555708661417,47.849582172702,-972
-125.538976377953,47.849582172702,-1070
-125.522244094488,47.849582172702,-1075
-125.505511811024,47.849582172702,-1069
-125.488779527559,47.849582172702,-1056
-125.472047244094,47.849582172702,-1040
-125.45531496063,47.849582172702,-1007
-125.438582677165,47.849582172702,-971
-125.421850393701,47.849582172702,-918
-125.405118110236,47.849582172702,-866
-125.388385826772,47.849582172702,-791
-125.371653543307,47.849582172702,-656
-125.354921259843,47.849582172702,-598
-125.338188976378,47.849582172702,-563
-125.321456692913,47.849582172702,-551
-125.304724409449,47.849582172702,-531
-125.287992125984,47.849582172702,-508
-125.27125984252,47.849582172702,-494
-125.254527559055,47.849582172702,-486
-125.237795275591,47.849582172702,-457
-125.221062992126,47.849582172702,-421
-125.204330708661,47.849582172702,-370
-125.187598425197,47.849582172702,-347
-125.170866141732,47.849582172702,-344
-125.154133858268,47.849582172702,-330
-125.137401574803,47.849582172702,-294
-125.120669291339,47.849582172702,-214
-125.103937007874,47.849582172702,-182
-125.087204724409,47.849582172702,-161
-125.070472440945,47.849582172702,-151
-125.05374015748,47.849582172702,-138
-125.037007874016,47.849582172702,-130
-125.020275590551,47.849582172702,-127
-125.003543307087,47.849582172702,-119
-124.986811023622,47.849582172702,-115
-124.970078740157,47.849582172702,-111
-124.953346456693,47.849582172702,-107
-124.936614173228,47.849582172702,-104
-124.919881889764,47.849582172702,-100
-124.903149606299,47.849582172702,-97
-124.886417322835,47.849582172702,-96
-124.86968503937,47.849582172702,-90
-124.852952755906,47.849582172702,-85
